"Discrimination","Related Term","Equal opportunities"
"Discrimination","Related Term","Inequality"
"Discrimination","Subject Category","SO Society and Culture"
"Discs","Use","Sound recordings"
"Discs","Subject Category","FM Form descriptors"
"Disease prevention","Use","Preventive medicine"
"Disease prevention","Subject Category","HE Health and Safety"
"Diseases","French","Maladie"
"Diseases","Used For","Illness"
"Diseases","Used For","Pathology"
"Diseases","Narrower Term","Animal diseases"
"Diseases","Narrower Term","Cancer"
"Diseases","Narrower Term","Cardiovascular diseases"
"Diseases","Narrower Term","Childhood diseases"
"Diseases","Narrower Term","Chronic diseases"
"Diseases","Narrower Term","Degenerative diseases"
"Diseases","Narrower Term","Infectious diseases"
"Diseases","Narrower Term","Obesity"
"Diseases","Narrower Term","Occupational diseases"
"Diseases","Narrower Term","Plant diseases"
"Diseases","Narrower Term","Respiratory diseases"
"Diseases","Related Term","Drugs"
"Diseases","Related Term","Health"
"Diseases","Related Term","Medicine"
"Diseases","Related Term","Pain"
"Diseases","Related Term","Screening (Medicine)"
"Diseases","Related Term","Therapy"
"Diseases","Subject Category","HE Health and Safety"
"Dismissal","French","Révocation"
"Dismissal","Related Term","Suspension"
"Dismissal","Subject Category","PR Processes"
"Disposal services","French","Service d'aliénation"
"Disposal services","Scope Note","Disposal of all moveable government surplus items and equipment."
"Disposal services","Used For","Material disposal services"
"Disposal services","Related Term","Recycling"
"Disposal services","Subject Category","GV Government and Politics"
"Dispute resolution","Use","Conflict resolution"
"Dispute resolution","Subject Category","PR Processes"
"Dispute settlements","Use","Conflict resolution"
"Dispute settlements","Subject Category","PR Processes"
"Dissolution","French","Dissolution"
"Dissolution","Related Term","Mergers"
"Dissolution","Related Term","Partnerships"
"Dissolution","Subject Category","PR Processes"
"Dissolving agents","Use","Solvents"
"Dissolving agents","Subject Category","NE Nature and Environment"
"Distance education","French","Formation à distance"
"Distance education","Scope Note","Education using different media (correspondence, radio, television, or others) but requiring little or no physical attendance at the institution offering the education and the degree."
"Distance education","Used For","Distance training"
"Distance education","Used For","E-learning"
"Distance education","Used For","Outreach education"
"Distance education","Used For","Web-based learning"
"Distance education","Broader Term","Education"
"Distance education","Related Term","Educational technology"
"Distance education","Subject Category","ET Education and Training"
"Distance training","Use","Distance education"
"Distance training","Subject Category","ET Education and Training"
"Distinctions","Use","Decorations"
"Distinctions","Subject Category","SO Society and Culture"
"Distribution","French","Distribution"
"Distribution","Related Term","Deliveries"
"Distribution","Subject Category","PR Processes"
"Distribution of jurisdictions","Use","Division of powers"
"Distribution of jurisdictions","Subject Category","GV Government and Politics"
"Distribution of population","Use","Population distribution"
"Distribution of population","Subject Category","SO Society and Culture"
"Distribution of powers","Use","Division of powers"
"Distribution of powers","Subject Category","GV Government and Politics"
"Distribution of work","Use","Work organization"
"Distribution of work","Subject Category","LB Labour"
"Diversification","French","Diversification"
"Diversification","Related Term","Reform"
"Diversification","Subject Category","PR Processes"
"Divestiture","French","Dessaisissement"
"Divestiture","Related Term","Assets"
"Divestiture","Related Term","Investments"
"Divestiture","Subject Category","EC Economics and Industry"
"Division of jurisdiction","Use","Division of powers"
"Division of jurisdiction","Subject Category","GV Government and Politics"
"Division of power","Use","Division of powers"
"Division of power","Subject Category","GV Government and Politics"
"Division of powers","French","Répartition des pouvoirs"
"Division of powers","Used For","Allocation of powers"
"Division of powers","Used For","Distribution of jurisdictions"
"Division of powers","Used For","Distribution of powers"
"Division of powers","Used For","Division of jurisdiction"
"Division of powers","Used For","Division of power"
"Division of powers","Related Term","Federal provincial relations"
"Division of powers","Related Term","Federal territorial relations"
"Division of powers","Subject Category","GV Government and Politics"
"Divisions","French","Division"
"Divisions","Broader Term","Departments"
"Divisions","Subject Category","GV Government and Politics"
"Divorce","French","Divorce"
"Divorce","Related Term","Child custody"
"Divorce","Related Term","Child support"
"Divorce","Related Term","Family law"
"Divorce","Related Term","Marital status"
"Divorce","Related Term","Marriage"
"Divorce","Related Term","Single parent families"
"Divorce","Subject Category","SO Society and Culture"
"Docks","Use","Wharfs"
"Docks","Subject Category","TR Transport"
"Document delivery","Use","Interlibrary loans"
"Document delivery","Subject Category","IN Information and Communications"
"Documentation centers","Use","Libraries"
"Documentation centers","Subject Category","IN Information and Communications"
"Documentation centres","Use","Libraries"
"Documentation centres","Subject Category","IN Information and Communications"
"Documentation services","Use","Libraries"
"Documentation services","Subject Category","IN Information and Communications"
"Domestic animals","French","Animal domestique"
"Domestic animals","Used For","Pets"
"Domestic animals","Broader Term","Animals"
"Domestic animals","Related Term","Livestock"
"Domestic animals","Related Term","Poultry"
"Domestic animals","Subject Category","NE Nature and Environment"
"Domestic appliances","Use","Household equipment"
"Domestic appliances","Subject Category","ST Science and Technology"
"Domestic architecture","French","Architecture domestique"
"Domestic architecture","Broader Term","Architecture"
"Domestic architecture","Related Term","Farm buildings"
"Domestic architecture","Subject Category","AA Arts, Music, Literature"
"Domestic debt","Use","National debt"
"Domestic debt","Subject Category","EC Economics and Industry"
"Domestic debt","Subject Category","GV Government and Politics"
"Domestic life","Use","Daily life"
"Domestic life","Subject Category","SO Society and Culture"
"Domestic markets","French","Marché intérieur"
"Domestic markets","Used For","Local markets"
"Domestic markets","Used For","National markets"
"Domestic markets","Broader Term","Markets"
"Domestic markets","Related Term","Domestic trade"
"Domestic markets","Subject Category","EC Economics and Industry"
"Domestic refuse","Use","Domestic waste"
"Domestic refuse","Subject Category","NE Nature and Environment"
"Domestic security","Use","National security"
"Domestic security","Subject Category","GV Government and Politics"
"Domestic trade","French","Commerce intérieur"
"Domestic trade","Used For","Home trade"
"Domestic trade","Used For","Internal trade"
"Domestic trade","Broader Term","Trade"
"Domestic trade","Related Term","Domestic markets"
"Domestic trade","Subject Category","EC Economics and Industry"
"Domestic violence","Use","Family violence"
"Domestic violence","Subject Category","SO Society and Culture"
"Domestic waste","French","Déchets domestiques"
"Domestic waste","Used For","Domestic refuse"
"Domestic waste","Used For","Household garbage"
"Domestic waste","Used For","Household refuse"
"Domestic waste","Used For","Household waste"
"Domestic waste","Used For","Kitchen waste"
"Domestic waste","Used For","Residential waste"
"Domestic waste","Broader Term","Waste"
"Domestic waste","Subject Category","NE Nature and Environment"
"Domestic work","Use","Home economics"
"Domestic work","Subject Category","EC Economics and Industry"
"Donations","French","Don"
"Donations","Used For","Bequests"
"Donations","Used For","Gifts"
"Donations","Narrower Term","Charitable donations"
"Donations","Subject Category","EC Economics and Industry"
"Donor semen","Use","Semen"
"Donor semen","Subject Category","HE Health and Safety"
"Donor semen","Subject Category","ST Science and Technology"
"Drainage","French","Drainage"
"Drainage","Used For","Agricultural drainage"
"Drainage","Used For","Farm drainage"
"Drainage","Used For","Field drainage"
"Drainage","Used For","Land drainage"
"Drainage","Used For","Soil drainage"
"Drainage","Related Term","Land management"
"Drainage","Related Term","Water management"
"Drainage","Related Term","Wetlands"
"Drainage","Subject Category","NE Nature and Environment"
"Drainage areas","Use","Watersheds"
"Drainage areas","Subject Category","NE Nature and Environment"
